"id";"uri";"urlDocumentoPauta";"dataHoraInicio";"dataHoraFim";"situacao";"descricao";"descricaoTipo";"localExterno";"localCamara.nome";"localCamara.predio";"localCamara.sala";"localCamara.andar"
"60178";"https://dadosabertos.camara.leg.br/api/v2/eventos/60178";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1947671";"2020-12-09T13:59:19";"2020-12-09T18:12:25";"Encerrada";"O XVII Seminário LGBTQIA+ do Congresso Nacional - Vidas LGBTQIA+ em conexão: (r)existências e convergências, em 2020, completa 17 anos de existência. Este ano, no entanto, a sua XVII edição, em razão da pandemia da COVID-19, acontecerá de forma virtual. O seminário propõe abordar e aprofundar a luta LGBTQIA+ no Brasil e no mundo frente a uma pandemia que evidencia as desigualdades sociais e torna ainda mais vulnerável uma comunidade que luta pelo acesso a direitos básicos em vários países e continentes.
(*) A realização do evento evita aglomerações e respeita os protocolos recomendados pela OMS para contenção da expansão do Covid-19.

O seminário se divide em 4 mesas:
1. Conjuntura política no Brasil e no mundo: crise humanitária, sanitária, econômica, ambiental; desinformação, censura, neofascismo e fake news; eleições internacionais e eleições municipais; negacionismo, anticiência e os impactos de um estado de calamidade na comunidade LGBTQIA+ç;
2. Pandemia/epidemia de direitos: estudos e pesquisas recentes que expõem a situação da população LGBTQIA+ no Brasil e no mundo; os impactos da pandemia nos direitos LGBTQIA+;
3. Educação, trabalho e renda: os ataques à educação; tentativas de retrocessos em políticas públicas; o desemprego que afeta e sempre afetou LGBTQIA+; a luta por renda durante a pandemia;
4. Saúde, bem-estar e combate às violências: a integralidade do cuidado pensado nos centros especializados e unidades básicas de saúde; a violência física e psíquica que acarreta a necessidade de tratamento especializado; políticas públicas e integrais no sistema de saúde; políticas de inserção nos espaços de bem-estar e na prática desportiva; políticas de saúde dentro do sistema carcerário e penitenciário.

PROGRAMAÇÃO*

Dia 08 de Dezembro

09h10 – Execução do Hino Nacional por Glamour La Poupette.
09h20 – Abertura oficial com a presença de líderes partidários, deputados e senadores; a fala será garantida às lideranças partidárias e, em seguida, a todas e todos os parlamentares inscritos.
11h30 – Abertura para perguntas dos participantes.
12h30 – Apresentação artística de Valéria Barcellos e encerramento da abertura oficial do evento.

14 horas: Mesa 1- Conjuntura política no Brasil e no mundo: abordará termos e conceitos como: desinformação, censura, neofascismo, fake-news, entre outros.
Debatedores:
- Cláudio Nascimento (mediador) - Filósofo, coordenador Executivo do Grupo Arco-Íris de Cidadania LGBTI, diretor de Políticas Públicas da Aliança Nacional LGBTI+, coordenador no Brasil da Rede GayLatino.
- Jean Wyllys - ex-deputado federal, escritor, ativista gay, negro, exilado político.
- James N. Green - professor de História de Brasil na Brown University, fundador em 2018 e co-coordenador nacional da Rede nos Estados Unidos pela Democracia no Brasil e fundador em 1978 da Facção Homossexual da Convergência Socialista.
- María Fernanda Arellanes - mexicana, formada em antropologia, feminista e lésbica, militante do Partido Revolucionário das e dos Trabalhadores, integrante da Comissão Internacional LGBTQIA+ da IV Internacional, é uma das fundadoras do coletivo Vozes de Lilith, na Cidade do México.
- Terry Conway - ativista do movimento LGBTQIA+ na Grã-Bretanha há quase 50 anos; é membro da Socialist Resistance na Grã-Bretanha e do Bureau da Quarta Internacional; é também responsável pela comissão LGBTQI da Quarta Internacional; atualmente avalia os paralelos e diferenças entre a organização para o combate contra a COVID e contra a AIDS.
- Ludymilla Santiago -  formada em Comunicação Social - Publicidade e Propaganda pela Universidade Católica de Brasília - UCB 2008; ativista do movimento  social pelos Direitos Humanos, Mulheres, Igualdade Racial, LGBT e outras minorias políticas; colaboradora da ANAVTrans - DF/Entorno; integrante da ANTRA; integrante da Rede Afro LGBT; integrante do FONATRANS; co-fundadora e colaboradora do Tcolettive; redutora de danos; educadora social; educadora de Par do projeto ImPrEP da FIOCRUZ.

15h45min - apresentação cultural Maria Tuti

16 horas:  Mesa 2 - Pandemia/Epidemia de Direitos! - apresentação de estudos e pesquisas recentes que expõem a situação da população LGBTQIA+ no Brasil e no mundo.
Debatedores:
- Jaqueline Gomes de Jesus (mediadora) - Professora de Psicologia do Instituto Federal do Rio de Janeiro (IFRJ). Docente permanente do Programa de Pós-Graduação em Ensino de História da Universidade Federal Rural do Rio de Janeiro (UFRRJ). Psicóloga, Mestre em Psicologia e Doutora em Psicologia Social do Trabalho e das Organizações pela Universidade de Brasília (UnB), com Pós-Doutorado pela Escola Superior de Ciências Sociais da Fundação Getúlio Vargas (CPDOC/FGV).
- Samuel Araújo - membro do Vote-LGBT; ativista negro, gay; doutorando em Demografia pelo Cedeplar UFMG; coordenou a pesquisa feita pelo Vote LGBT sobre a saúde das pessoas LGBT durante a pandemia. Disponível em: https://www.votelgbt.org/pesquisas.
- Kaio Souza Lemos - professor, escritor e presidente da Atransce (Associação Transmasculina do Ceará); homem transativista; mestre em Antropologia pela UFC, Unilab/CE; vai apresentar a pesquisa inédita “Mapeamento das Transmasculinidades no Brasil”.
- Rafaelly Wiest - integrante do Grupo Dignidade de Curitiba, mulher trans; atuou em campanhas sociais durante toda a luta contra a COVID-19, contribuindo com ações sociais dirigidas a travestis e prostitutas.
- Marcelo Krahô - Jornalista e diretor do documentário ""Terra Sem Pecado"". Descendente do Povo Krahô, membro da URI (Iniciativa das Religiões Unidas), membro do CDDR (Comitê Distrital de Diversidade Religiosa) e atuante em diversas organizações da sociedade civil de Brasília, fazendo parte de frentes relacionadas à diversidade sexual, de gênero e religiosa.

Dia 09 de Novembro

14h – Mesa 3 – Educação, Trabalho, Cultura e Renda: os ataques à educação; tentativas de retrocessos em políticas públicas; o desemprego que afeta, e sempre afetou, a população LGBTQIA+; a luta por renda durante a pandemia; a censura na cultura e o impacto na cultura e renda de artistas LGBTQIA+.
Debatedores:
- Toni Reis (mediador) - diretor-presidente da Aliança Nacional LGBTI+; doutor em educação.
- Indianarae Siqueira – prostituta, vegana e militante pelos direitos das mulheres, prostitutas e LGBTQIA+ há mais de vinte anos. Presidente do Trans revolução (2012) e do Prepara Nem, um coletivo trans ativista preparatório para o ENEM.
- Rafael BQueer – drag queen e ativista LGBTQIA+; Bqueer, realiza investigações sobre arte, política, gênero, sexualidade, afrofuturismo, decolonialidade e interseccionalidade, produz vídeo e fotografia utilizando de sátiras do universo pop para construir críticas atentas às questões da contemporaneidade.
- Márcia Rocha - advogada integrante da Comissão Especial da Diversidade Sexual e Gênero da OAB/SP, tendo conquistado o direito ao uso do nome social para advogad@s trans, com assento no Comitê de Direitos Sexuais da World Association for Sexual Health, pós graduada em Educação Sexual e coordenadora do Projeto Transempregos.

 

15h45min - apresentação cultural Rafael Bqueer

16h00 – Mesa 4 – Saúde, Bem-estar e Combate às Violências: a integralidade do cuidado nos centros especializados e unidades básicas de saúde; a violência física e psíquica que acarreta a necessidade de tratamento especializado; as políticas públicas integrais no sistema de saúde; a inserção nos espaços de bem-estar como a prática desportiva e as políticas de saúde nos sistemas carcerário e penitenciário.
Debatedores:
- Vivi Reis (mediadora) - Negra Amazônida da periferia de Belém/PA, feminista, bissexual e ativista em defesa dos direitos humanos.
- Alícia Krueger - Farmacêutica Generalista. Especialista em Farmácia Clínica e Hospitalar. Especialista em Gestão das Políticas de DST/aids, hepatites virais e tuberculose. Mestre em Saúde Coletiva, na área de farmacoepidemiologia. Doutoranda em Medicina - Endocrinologia Clínica pela Escola Paulista de Medicina. Consultora Nacional OPAS/OMS descentralizada, atuando no Ministério da Saúde do Brasil. Atual presidenta da ABRASITTI. Possui notável experiência nacional e internacional em temas relacionados à Prevenção Combinada do HIV, outras IST, farmacoepidemiologia e farmacologia do processo de hormonização de pessoas trans adultas, bem como aspectos de sua saúde sexual e saúde reprodutiva.
- Alexandre Saadeh - coordenador do Ambulatório Transdisciplinar de Identidade de Gênero e Orientação Sexual (AMTIGOS) do Hospital das Clínicas da Faculdade de Medicina da Universidade de São Paulo, professor na PUC-SP.
- Andrey Lemos - presidente da Una (União Nacional LGBT), especialista em ensino de história, tecnologista em gestão de políticas públicas em saúde e mestre em políticas públicas pela Fiocruz.
- Maria Joaquina - vice-campeã brasileira de patinação artística e seu pai Gustavo Uchoa, farmacêutico e treinador.

17:45 - encerramento do Seminário com apresentação artística do coletivo Centro Oeste Ballroom TV

Para dúvidas ou mais informações, ligue para (61) 99180-7546 e 3215-6573; organização; e (61) 3215-9844, assessoria de imprensa.

(*) Programação sujeita a alteração sem aviso prévio.";"Seminário";"";"Anexo II, Plenário 08";"";"";""
"60186";"https://dadosabertos.camara.leg.br/api/v2/eventos/60186";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1949411";"2020-12-09T15:35:00";"2020-12-09T20:31:39";"Encerrada";"Sessão Deliberativa Extraordinária (virtual)";"Sessão Deliberativa";"";"Plenário da Câmara dos Deputados";"";"";""
"60187";"https://dadosabertos.camara.leg.br/api/v2/eventos/60187";"";"2020-12-09T12:58:00";"2020-12-09T15:35:00";"Encerrada";"Breves Comunicados";"Outro Evento";"";"Plenário da Câmara dos Deputados";"";"";""
"60172";"https://dadosabertos.camara.leg.br/api/v2/eventos/60172";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1947056";"2020-12-09T11:05:33";"2020-12-09T14:19:43";"Encerrada";"Reunião Técnica por Videoconferência

Tema: Plano Nacional de Imunização contra a Covid-19

Convidados:

ARNALDO CORREIA DE MEDEIROS, Secretário de Vigilância em Saúde do Ministério da Saúde - SVS;


 FRANCIELI FONTANA SUTILE TAERDETTI FANTINATO, Coordenadora-Geral do Programa Nacional de Imunizações da Secretaria de Vigilância em Saúde do Ministério da Saúde - PNI/SVS/MS;


JUAREZ CUNHA, Presidente da Sociedade Brasileira de Imunização - SBIm; 


CARLOS EDUARDO DE OLIVEIRA LULA - Presidente do Conselho Nacional de Secretários de Saúde - CONASS; e


 WILLAMES FREIRE BEZERRA, Presidente do CONASEMS.";"Reunião Técnica";"";"Anexo II, Plenário 03";"";"";""
"60166";"https://dadosabertos.camara.leg.br/api/v2/eventos/60166";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1946698";"2020-12-09T10:16:00";"2020-12-09T11:20:25";"Encerrada";"Apresentação do Relatório Bioma Pantanal";"Reunião Técnica";"";"Anexo II, Plenário 09";"";"";""
"60171";"https://dadosabertos.camara.leg.br/api/v2/eventos/60171";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1947055";"2020-12-09T09:29:29";"2020-12-09T10:43:28";"Encerrada";"Reunião Técnica por Videoconferência

Tema: Plano para utilização dos Kits de Teste PCR com validade a vencer

Convidados:

 ARNALDO CORREIA DE MEDEIROS, Secretário de Vigilância em Saúde do Ministério da Saúde - SVS;

 ROBERTO FERREIRA DIAS, Diretor do Departamento de Logística em Saúde - DLOG;
 

CRISTIANE ROSE JOURDAN GOMES, Diretora da Terceira Diretoria da ANVISA; e
 

SOCORRO GROSS, Representante da OPAS no Brasil.";"Reunião Técnica";"";"Anexo II, Plenário 03";"";"";""
"60170";"https://dadosabertos.camara.leg.br/api/v2/eventos/60170";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1947054";"2020-12-08T17:25:50";"2020-12-08T19:44:17";"Encerrada";"Reunião Técnica por videoconferência

Tema: Desafios da tecnologia da informação e segurança de dados no contexto da pandemia da COVID-19

Convidados CONFIRMADOS:


- JACSON VENÂNCIO DE BARROS, Diretor do Departamento de Informática do SUS - DATASUS/MS;



- BÁRBARA PRADO SIMÃO, Pesquisadora em Direitos Digitais do Instituto Brasileiro de Defesa do Consumidor - IDEC;



- FERNANDA CAMPAGNUCCI, Representante da Open Knowledge Brasil;



- ROGÉRIA LEONI CRUZ, Diretora Jurídica do Hospital Albert Einstein;



- GILIATE COELHO NETO, Secretário Executivo de Regulação em Saúde do Estado de Pernambuco; e



- DÉBORA RAYMUNDO MELECCHI, Conselheira Nacional de Saúde - CNS.";"Reunião Técnica";"";"Anexo II, Plenário 03";"";"";""
"60169";"https://dadosabertos.camara.leg.br/api/v2/eventos/60169";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1947053";"2020-12-08T14:29:37";"2020-12-08T16:10:18";"Encerrada";"Reunião Técnica por Videoconferência

Tema: A Situação da Vacina da Pfizer e a possibilidade de aquisição pelo Governo Brasileiro

Convidados:


- HELIO ANGOTTI NETO, Secretário de Ciência, Tecnologia, Inovação e Insumos Estratégicos do Ministério da Saúde; e CAMILE GIARETTA  SACHETTI, Diretora de Ciência e Tecnologia;


- CARLOS MURILLO, Presidente da Pfizer Brasil; e


- MÁRJORI DULCINE, Diretora Médica da Pfizer Brasil.";"Reunião Técnica";"";"Anexo II, Plenário 03";"";"";""
"60164";"https://dadosabertos.camara.leg.br/api/v2/eventos/60164";"";"2020-12-08T14:06:08";"2020-12-08T15:17:20";"Encerrada";"Evento promovido pela Secretaria de Relações Internacionais (SRI) da Câmara dos Deputados.

Participantes:
- Nicolai Prytz - embaixador da Dinamarca no Brasil
- Eduardo Pazinato - especialista em segurança pública, justiça criminal e compliance da UNODC/ONU
- Bruno Brandão - diretor-executivo da Transparência Internacional no Brasil";"Debate";"";"Anexo II, Plenário 04";"";"";""
"60177";"https://dadosabertos.camara.leg.br/api/v2/eventos/60177";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1947672";"2020-12-08T14:05:38";"2020-12-08T18:18:04";"Encerrada";"O XVII Seminário LGBTQIA+ do Congresso Nacional - Vidas LGBTQIA+ em conexão: (r)existências e convergências, em 2020, completa 17 anos de existência. Este ano, no entanto, a sua XVII edição, em razão da pandemia da COVID-19, acontecerá de forma virtual. 

O seminário propõe abordar e aprofundar a luta LGBTQIA+ no Brasil e no mundo frente a uma pandemia que evidencia as desigualdades sociais e torna ainda mais vulnerável uma comunidade que luta pelo acesso a direitos básicos em vários países e continentes.

(*) A realização do evento evita aglomerações e respeita os protocolos recomendados pela OMS para contenção da expansão do Covid-19.

O seminário se divide em 4 mesas:
1. Conjuntura política no Brasil e no mundo: crise humanitária, sanitária, econômica, ambiental; desinformação, censura, neofascismo e fake news; eleições internacionais e eleições municipais; negacionismo, anticiência e os impactos de um estado de calamidade na comunidade LGBTQIA+ç;
2. Pandemia/epidemia de direitos: estudos e pesquisas recentes que expõem a situação da população LGBTQIA+ no Brasil e no mundo; os impactos da pandemia nos direitos LGBTQIA+;
3. Educação, trabalho e renda: os ataques à educação; tentativas de retrocessos em políticas públicas; o desemprego que afeta e sempre afetou LGBTQIA+; a luta por renda durante a pandemia;
4. Saúde, bem-estar e combate às violências: a integralidade do cuidado pensado nos centros especializados e unidades básicas de saúde; a violência física e psíquica que acarreta a necessidade de tratamento especializado; políticas públicas e integrais no sistema de saúde; políticas de inserção nos espaços de bem-estar e na prática desportiva; políticas de saúde dentro do sistema carcerário e penitenciário.

PROGRAMAÇÃO*

Dia 08 de Dezembro

09h10 – Execução do Hino Nacional por Glamour La Poupette.
09h20 – Abertura oficial com a presença de líderes partidários, deputados e senadores; a fala será garantida às lideranças partidárias e, em seguida, a todas e todos os parlamentares inscritos.
11h30 – Abertura para perguntas dos participantes.
12h30 – Apresentação artística de Valéria Barcellos e encerramento da abertura oficial do evento.

14 horas: Mesa 1- Conjuntura política no Brasil e no mundo: abordará termos e conceitos como: desinformação, censura, neofascismo, fake-news, entre outros.
Debatedores:
- Cláudio Nascimento (mediador) - Filósofo, coordenador Executivo do Grupo Arco-Íris de Cidadania LGBTI, diretor de Políticas Públicas da Aliança Nacional LGBTI+, coordenador no Brasil da Rede GayLatino.
- Jean Wyllys - ex-deputado federal, escritor, ativista gay, negro, exilado político.
- James N. Green - professor de História de Brasil na Brown University, fundador em 2018 e co-coordenador nacional da Rede nos Estados Unidos pela Democracia no Brasil e fundador em 1978 da Facção Homossexual da Convergência Socialista.
- María Fernanda Arellanes - mexicana, formada em antropologia, feminista e lésbica, militante do Partido Revolucionário das e dos Trabalhadores, integrante da Comissão Internacional LGBTQIA+ da IV Internacional, é uma das fundadoras do coletivo Vozes de Lilith, na Cidade do México.
- Terry Conway - ativista do movimento LGBTQIA+ na Grã-Bretanha há quase 50 anos; é membro da Socialist Resistance na Grã-Bretanha e do Bureau da Quarta Internacional; é também responsável pela comissão LGBTQI da Quarta Internacional; atualmente avalia os paralelos e diferenças entre a organização para o combate contra a COVID e contra a AIDS.
- Ludymilla Santiago -  formada em Comunicação Social - Publicidade e Propaganda pela Universidade Católica de Brasília - UCB 2008; ativista do movimento  social pelos Direitos Humanos, Mulheres, Igualdade Racial, LGBT e outras minorias políticas; colaboradora da ANAVTrans - DF/Entorno; integrante da ANTRA; integrante da Rede Afro LGBT; integrante do FONATRANS; co-fundadora e colaboradora do Tcolettive; redutora de danos; educadora social; educadora de Par do projeto ImPrEP da FIOCRUZ.

15h45min - apresentação cultural Maria Tuti

16 horas:  Mesa 2 - Pandemia/Epidemia de Direitos! - apresentação de estudos e pesquisas recentes que expõem a situação da população LGBTQIA+ no Brasil e no mundo.
Debatedores:
- Jaqueline Gomes de Jesus (mediadora) - Professora de Psicologia do Instituto Federal do Rio de Janeiro (IFRJ). Docente permanente do Programa de Pós-Graduação em Ensino de História da Universidade Federal Rural do Rio de Janeiro (UFRRJ). Psicóloga, Mestre em Psicologia e Doutora em Psicologia Social do Trabalho e das Organizações pela Universidade de Brasília (UnB), com Pós-Doutorado pela Escola Superior de Ciências Sociais da Fundação Getúlio Vargas (CPDOC/FGV).
- Samuel Araújo - membro do Vote-LGBT; ativista negro, gay; doutorando em Demografia pelo Cedeplar UFMG; coordenou a pesquisa feita pelo Vote LGBT sobre a saúde das pessoas LGBT durante a pandemia. Disponível em: https://www.votelgbt.org/pesquisas.
- Kaio Souza Lemos - professor, escritor e presidente da Atransce (Associação Transmasculina do Ceará); homem transativista; mestre em Antropologia pela UFC, Unilab/CE; vai apresentar a pesquisa inédita “Mapeamento das Transmasculinidades no Brasil”.
- Rafaelly Wiest - integrante do Grupo Dignidade de Curitiba, mulher trans; atuou em campanhas sociais durante toda a luta contra a COVID-19, contribuindo com ações sociais dirigidas a travestis e prostitutas.
- Marcelo Krahô - Jornalista e diretor do documentário ""Terra Sem Pecado"". Descendente do Povo Krahô, membro da URI (Iniciativa das Religiões Unidas), membro do CDDR (Comitê Distrital de Diversidade Religiosa) e atuante em diversas organizações da sociedade civil de Brasília, fazendo parte de frentes relacionadas à diversidade sexual, de gênero e religiosa.

Dia 09 de Novembro

14h – Mesa 3 – Educação, Trabalho, Cultura e Renda: os ataques à educação; tentativas de retrocessos em políticas públicas; o desemprego que afeta, e sempre afetou, a população LGBTQIA+; a luta por renda durante a pandemia; a censura na cultura e o impacto na cultura e renda de artistas LGBTQIA+.
Debatedores:
- Toni Reis (mediador) - diretor-presidente da Aliança Nacional LGBTI+; doutor em educação.
- Indianarae Siqueira – prostituta, vegana e militante pelos direitos das mulheres, prostitutas e LGBTQIA+ há mais de vinte anos. Presidente do Trans revolução (2012) e do Prepara Nem, um coletivo trans ativista preparatório para o ENEM.
- Rafael BQueer – drag queen e ativista LGBTQIA+; Bqueer, realiza investigações sobre arte, política, gênero, sexualidade, afrofuturismo, decolonialidade e interseccionalidade, produz vídeo e fotografia utilizando de sátiras do universo pop para construir críticas atentas às questões da contemporaneidade.
- Márcia Rocha - advogada integrante da Comissão Especial da Diversidade Sexual e Gênero da OAB/SP, tendo conquistado o direito ao uso do nome social para advogad@s trans, com assento no Comitê de Direitos Sexuais da World Association for Sexual Health, pós graduada em Educação Sexual e coordenadora do Projeto Transempregos.

 

15h45min - apresentação cultural Rafael Bqueer

16h00 – Mesa 4 – Saúde, Bem-estar e Combate às Violências: a integralidade do cuidado nos centros especializados e unidades básicas de saúde; a violência física e psíquica que acarreta a necessidade de tratamento especializado; as políticas públicas integrais no sistema de saúde; a inserção nos espaços de bem-estar como a prática desportiva e as políticas de saúde nos sistemas carcerário e penitenciário.
Debatedores:
- Vivi Reis (mediadora) - Negra Amazônida da periferia de Belém/PA, feminista, bissexual e ativista em defesa dos direitos humanos.
- Alícia Krueger - Farmacêutica Generalista. Especialista em Farmácia Clínica e Hospitalar. Especialista em Gestão das Políticas de DST/aids, hepatites virais e tuberculose. Mestre em Saúde Coletiva, na área de farmacoepidemiologia. Doutoranda em Medicina - Endocrinologia Clínica pela Escola Paulista de Medicina. Consultora Nacional OPAS/OMS descentralizada, atuando no Ministério da Saúde do Brasil. Atual presidenta da ABRASITTI. Possui notável experiência nacional e internacional em temas relacionados à Prevenção Combinada do HIV, outras IST, farmacoepidemiologia e farmacologia do processo de hormonização de pessoas trans adultas, bem como aspectos de sua saúde sexual e saúde reprodutiva.
- Alexandre Saadeh - coordenador do Ambulatório Transdisciplinar de Identidade de Gênero e Orientação Sexual (AMTIGOS) do Hospital das Clínicas da Faculdade de Medicina da Universidade de São Paulo, professor na PUC-SP.
- Andrey Lemos - presidente da Una (União Nacional LGBT), especialista em ensino de história, tecnologista em gestão de políticas públicas em saúde e mestre em políticas públicas pela Fiocruz.
- Maria Joaquina - vice-campeã brasileira de patinação artística e seu pai Gustavo Uchoa, farmacêutico e treinador.

17:45 - encerramento do Seminário com apresentação artística do coletivo Centro Oeste Ballroom TV

Para dúvidas ou mais informações, ligue para (61) 99180-7546 e 3215-6573; organização; e (61) 3215-9844, assessoria de imprensa.

(*) Programação sujeita a alteração sem aviso prévio.";"Seminário";"";"Anexo II, Plenário 08";"";"";""
